DATE,CITY,PRECIPITATION,PRCP
2021-07-17,New York City,0.10833333333333334,0.10833333333333334
2021-07-18,New York City,0.24769230769230768,0.24769230769230768
2021-07-19,New York City,0.014166666666666668,0.014166666666666668
2021-07-20,New York City,0.01769230769230769,0.01769230769230769
2021-07-21,New York City,0.07615384615384616,0.07615384615384616
2021-07-22,New York City,0.12692307692307692,0.12692307692307692
2021-07-23,New York City,0.008461538461538461,0.008461538461538461
2021-07-24,New York City,0.008461538461538461,0.008461538461538461
2021-07-25,New York City,0.2784615384615385,0.2784615384615385
2021-07-26,New York City,0.7142857142857143,0.7142857142857143
2021-07-27,New York City,0.005,0.005
2021-07-28,New York City,0.1842857142857143,0.1842857142857143
2021-07-29,New York City,0.07230769230769231,0.07230769230769231
2021-07-30,New York City,0.20642857142857143,0.20642857142857143
2021-07-31,New York City,0.002142857142857143,0.002142857142857143
2021-08-01,New York City,0.009285714285714286,0.009285714285714286
2021-08-02,New York City,0.04357142857142857,0.04357142857142857
2021-08-03,New York City,0.0016666666666666668,0.0016666666666666668
2021-08-04,New York City,0.0,0.0
2021-08-05,New York City,0.01076923076923077,0.01076923076923077
2021-08-06,New York City,0.0025,0.0025
2021-08-07,New York City,0.0,0.0
2021-08-08,New York City,0.28153846153846157,0.28153846153846157
2021-08-09,New York City,0.4815384615384615,0.4815384615384615
2021-08-10,New York City,0.1907142857142857,0.1907142857142857
2021-08-11,New York City,0.16999999999999998,0.16999999999999998
2021-08-12,New York City,0.1076923076923077,0.1076923076923077
2021-08-13,New York City,0.0071428571428571435,0.0071428571428571435
2021-08-14,New York City,0.0007142857142857143,0.0007142857142857143
2021-08-15,New York City,0.0007142857142857143,0.0007142857142857143
2021-08-16,New York City,0.0,0.0
2021-08-17,New York City,0.0,0.0
2021-08-18,New York City,0.0,0.0
2021-08-19,New York City,0.2323076923076923,0.2323076923076923
2021-08-20,New York City,0.0014285714285714286,0.0014285714285714286
2021-08-21,New York City,0.5407692307692308,0.5407692307692308
2021-08-22,New York City,1.8008333333333333,1.8008333333333333
2021-08-23,New York City,2.795,2.795
2021-08-24,New York City,0.38083333333333336,0.38083333333333336
2021-08-25,New York City,0.0,0.0
2021-08-26,New York City,0.0,0.0
2021-08-27,New York City,0.05846153846153846,0.05846153846153846
2021-08-28,New York City,0.5176923076923077,0.5176923076923077
2021-08-29,New York City,0.16999999999999998,0.16999999999999998
2021-08-30,New York City,0.02153846153846154,0.02153846153846154
2021-08-31,New York City,0.0025,0.0025
2021-09-01,New York City,0.9246153846153846,0.9246153846153846
2021-09-02,New York City,4.2446153846153845,4.2446153846153845
2021-09-03,New York City,0.0007142857142857143,0.0007142857142857143
2021-09-04,New York City,0.0,0.0
2021-09-05,New York City,0.006153846153846154,0.006153846153846154
2021-09-06,New York City,0.05142857142857143,0.05142857142857143
2021-09-07,New York City,0.0,0.0
2021-09-08,New York City,0.0,0.0
2021-09-09,New York City,0.17857142857142858,0.17857142857142858
2021-09-10,New York City,0.1685714285714286,0.1685714285714286
2021-09-11,New York City,0.002142857142857143,0.002142857142857143
2021-09-12,New York City,0.0,0.0
2021-09-13,New York City,0.024285714285714282,0.024285714285714282
2021-09-14,New York City,0.05714285714285715,0.05714285714285715
2021-09-15,New York City,0.0014285714285714286,0.0014285714285714286
2021-09-16,New York City,0.01,0.01
2021-09-17,New York City,0.0064285714285714285,0.0064285714285714285
2021-09-18,New York City,0.022307692307692306,0.022307692307692306
2021-09-19,New York City,0.0023076923076923075,0.0023076923076923075
2021-09-20,New York City,0.0,0.0
2021-09-21,New York City,0.008571428571428572,0.008571428571428572
2021-09-22,New York City,0.02428571428571429,0.02428571428571429
2021-09-23,New York City,0.17500000000000002,0.17500000000000002
2021-09-24,New York City,1.499285714285714,1.499285714285714
2021-09-25,New York City,0.0071428571428571435,0.0071428571428571435
2021-09-26,New York City,0.0,0.0
2021-09-27,New York City,0.0,0.0
2021-09-28,New York City,0.03071428571428572,0.03071428571428572
2021-09-29,New York City,0.11153846153846153,0.11153846153846153
2021-09-30,New York City,0.0008333333333333334,0.0008333333333333334
2021-10-01,New York City,0.0,0.0
2021-10-02,New York City,0.0,0.0
2021-10-03,New York City,0.0,0.0
2021-10-04,New York City,0.06909090909090909,0.06909090909090909
2021-10-05,New York City,0.11153846153846153,0.11153846153846153
2021-10-06,New York City,0.011538461538461537,0.011538461538461537
2021-10-07,New York City,0.0025,0.0025
2021-10-08,New York City,0.0,0.0
2021-10-09,New York City,0.0,0.0
2021-10-10,New York City,0.049999999999999996,0.049999999999999996
2021-10-11,New York City,0.09500000000000001,0.09500000000000001
2021-10-12,New York City,0.0,0.0
2021-10-13,New York City,0.0,0.0
2021-10-14,New York City,0.0008333333333333334,0.0008333333333333334
2021-10-15,New York City,0.0,0.0
2021-10-16,New York City,0.05454545454545454,0.05454545454545454
2021-10-17,New York City,0.17166666666666666,0.17166666666666666
2021-10-18,New York City,0.019230769230769232,0.019230769230769232
2021-10-19,New York City,0.003076923076923077,0.003076923076923077
2021-10-20,New York City,0.0007692307692307692,0.0007692307692307692
2021-10-21,New York City,0.0,0.0
2021-10-22,New York City,0.0,0.0
2021-10-23,New York City,0.015000000000000001,0.015000000000000001
2021-10-24,New York City,0.038571428571428576,0.038571428571428576
2021-10-25,New York City,0.09357142857142857,0.09357142857142857
2021-10-26,New York City,2.1128571428571425,2.1128571428571425
2021-10-27,New York City,2.027857142857143,2.027857142857143
2021-10-28,New York City,0.005714285714285714,0.005714285714285714
2021-10-29,New York City,0.09249999999999999,0.09249999999999999
2021-10-30,New York City,0.43153846153846154,0.43153846153846154
2021-10-31,New York City,0.1676923076923077,0.1676923076923077
2021-11-01,New York City,0.00923076923076923,0.00923076923076923
2021-11-02,New York City,0.003076923076923077,0.003076923076923077
2021-11-03,New York City,0.015000000000000001,0.015000000000000001
2021-11-04,New York City,0.0007142857142857143,0.0007142857142857143
2021-11-05,New York City,0.0,0.0
2021-11-06,New York City,0.0,0.0
2021-11-07,New York City,0.0,0.0
2021-11-08,New York City,0.0,0.0
2021-11-09,New York City,0.0,0.0
2021-11-10,New York City,0.0,0.0
2021-11-11,New York City,0.0007142857142857143,0.0007142857142857143
2021-11-12,New York City,0.09,0.09
2021-11-13,New York City,0.42928571428571427,0.42928571428571427
2021-11-14,New York City,0.1758333333333333,0.1758333333333333
2021-11-15,New York City,0.04076923076923077,0.04076923076923077
2021-11-16,New York City,0.005714285714285714,0.005714285714285714
2021-11-17,New York City,0.0,0.0
2021-11-18,New York City,0.012142857142857141,0.012142857142857141
2021-11-19,New York City,0.115,0.115
2021-11-20,New York City,0.0007142857142857143,0.0007142857142857143
2021-11-21,New York City,0.0007142857142857143,0.0007142857142857143
2021-11-22,New York City,0.07571428571428572,0.07571428571428572
2021-11-23,New York City,0.013571428571428571,0.013571428571428571
2021-11-24,New York City,0.0,0.0
2021-11-25,New York City,0.0008333333333333334,0.0008333333333333334
2021-11-26,New York City,0.13384615384615384,0.13384615384615384
2021-11-27,New York City,0.03230769230769231,0.03230769230769231
2021-11-28,New York City,0.0015384615384615385,0.0015384615384615385
2021-11-29,New York City,0.0015384615384615385,0.0015384615384615385
2021-11-30,New York City,0.0,0.0
2021-12-01,New York City,0.0007142857142857143,0.0007142857142857143
2021-12-02,New York City,0.038571428571428576,0.038571428571428576
2021-12-03,New York City,0.00923076923076923,0.00923076923076923
2021-12-04,New York City,0.0,0.0
2021-12-05,New York City,0.0,0.0
2021-12-06,New York City,0.3261538461538462,0.3261538461538462
2021-12-07,New York City,0.05692307692307692,0.05692307692307692
2021-12-08,New York City,0.012307692307692308,0.012307692307692308
2021-12-09,New York City,0.030000000000000002,0.030000000000000002
2021-12-10,New York City,0.0038461538461538464,0.0038461538461538464
2021-12-11,New York City,0.09076923076923078,0.09076923076923078
2021-12-12,New York City,0.08846153846153845,0.08846153846153845
2021-12-13,New York City,0.0007142857142857143,0.0007142857142857143
2021-12-14,New York City,0.0007692307692307692,0.0007692307692307692
2021-12-15,New York City,0.0,0.0
2021-12-16,New York City,0.012307692307692308,0.012307692307692308
2021-12-17,New York City,0.0,0.0
2021-12-18,New York City,0.03142857142857143,0.03142857142857143
2021-12-19,New York City,0.10142857142857142,0.10142857142857142
2021-12-20,New York City,0.0,0.0
2021-12-21,New York City,0.0014285714285714286,0.0014285714285714286
2021-12-22,New York City,0.1523076923076923,0.1523076923076923
2021-12-23,New York City,0.007692307692307693,0.007692307692307693
2021-12-24,New York City,0.02642857142857143,0.02642857142857143
2021-12-25,New York City,0.08166666666666667,0.08166666666666667
2021-12-26,New York City,0.10583333333333333,0.10583333333333333
2021-12-27,New York City,0.011538461538461537,0.011538461538461537
2021-12-28,New York City,0.09166666666666667,0.09166666666666667
2021-12-29,New York City,0.21833333333333335,0.21833333333333335
2021-12-30,New York City,0.06166666666666667,0.06166666666666667
2021-12-31,New York City,0.015,0.015
2022-01-01,New York City,0.2941666666666667,0.2941666666666667
2022-01-02,New York City,0.6341666666666667,0.6341666666666667
2022-01-03,New York City,0.00923076923076923,0.00923076923076923
2022-01-04,New York City,0.0,0.0
2022-01-05,New York City,0.098,0.098
2022-01-06,New York City,0.129,0.129
2022-01-07,New York City,0.3981818181818182,0.3981818181818182
2022-01-08,New York City,0.017272727272727273,0.017272727272727273
2022-01-09,New York City,0.022727272727272728,0.022727272727272728
2022-01-10,New York City,0.08692307692307691,0.08692307692307691
2022-01-11,New York City,0.0,0.0
2022-01-12,New York City,0.0,0.0
2022-01-13,New York City,0.0,0.0
2022-01-14,New York City,0.0,0.0
2022-01-15,New York City,0.0,0.0
2022-01-16,New York City,0.09818181818181819,0.09818181818181819
2022-01-17,New York City,1.4418181818181817,1.4418181818181817
2022-01-18,New York City,0.015,0.015
2022-01-19,New York City,0.0,0.0
2022-01-20,New York City,0.19166666666666665,0.19166666666666665
2022-01-21,New York City,0.1,0.1
2022-01-22,New York City,0.0,0.0
2022-01-23,New York City,0.0033333333333333335,0.0033333333333333335
2022-01-24,New York City,0.009166666666666667,0.009166666666666667
2022-01-25,New York City,0.005,0.005
2022-01-26,New York City,0.0,0.0
2022-01-27,New York City,0.0,0.0
2022-01-28,New York City,0.02076923076923077,0.02076923076923077
2022-01-29,New York City,0.4744444444444444,0.4744444444444444
2022-01-30,New York City,0.14142857142857143,0.14142857142857143
2022-01-31,New York City,0.0,0.0
2022-02-01,New York City,0.0,0.0
2022-02-02,New York City,0.0,0.0
2022-02-03,New York City,0.09384615384615384,0.09384615384615384
2022-02-04,New York City,0.6316666666666667,0.6316666666666667
2022-02-05,New York City,0.3518181818181818,0.3518181818181818
2022-02-06,New York City,0.0,0.0
2022-02-07,New York City,0.05900000000000001,0.05900000000000001
2022-02-08,New York City,0.259,0.259
2022-02-09,New York City,0.0,0.0
2022-02-10,New York City,0.0008333333333333334,0.0008333333333333334
2022-02-11,New York City,0.0,0.0
2022-02-12,New York City,0.0,0.0
2022-02-13,New York City,0.152,0.152
2022-02-14,New York City,0.047,0.047
2022-02-15,New York City,0.0,0.0
2022-02-16,New York City,0.0,0.0
2022-02-17,New York City,0.06666666666666667,0.06666666666666667
2022-02-18,New York City,0.5808333333333333,0.5808333333333333
2022-02-19,New York City,0.02,0.02
2022-02-20,New York City,0.00818181818181818,0.00818181818181818
2022-02-21,New York City,0.0,0.0
2022-02-22,New York City,0.04583333333333334,0.04583333333333334
2022-02-23,New York City,0.22416666666666665,0.22416666666666665
2022-02-24,New York City,0.0008333333333333334,0.0008333333333333334
2022-02-25,New York City,0.5811111111111111,0.5811111111111111
2022-02-26,New York City,0.20299999999999999,0.20299999999999999
2022-02-27,New York City,0.0025,0.0025
2022-02-28,New York City,0.0,0.0
2022-03-01,New York City,0.0,0.0
2022-03-02,New York City,0.004166666666666667,0.004166666666666667
2022-03-03,New York City,0.051000000000000004,0.051000000000000004
2022-03-04,New York City,0.0,0.0
2022-03-05,New York City,0.0,0.0
2022-03-06,New York City,0.012499999999999999,0.012499999999999999
2022-03-07,New York City,0.07583333333333334,0.07583333333333334
2022-03-08,New York City,0.063,0.063
2022-03-09,New York City,0.1375,0.1375
2022-03-10,New York City,0.44416666666666665,0.44416666666666665
2022-03-11,New York City,0.002,0.002
2022-03-12,New York City,0.172,0.172
2022-03-13,New York City,0.346,0.346
2022-03-14,New York City,0.00818181818181818,0.00818181818181818
2022-03-15,New York City,0.0,0.0
2022-03-16,New York City,0.002727272727272727,0.002727272727272727
2022-03-17,New York City,0.023,0.023
2022-03-18,New York City,0.11000000000000001,0.11000000000000001
2022-03-19,New York City,0.04888888888888889,0.04888888888888889
2022-03-20,New York City,0.155,0.155
2022-03-21,New York City,0.001,0.001
2022-03-22,New York City,0.0,0.0
2022-03-23,New York City,0.014000000000000002,0.014000000000000002
2022-03-24,New York City,0.5800000000000001,0.5800000000000001
2022-03-25,New York City,0.442,0.442
2022-03-26,New York City,0.005,0.005
2022-03-27,New York City,0.04454545454545455,0.04454545454545455
2022-03-28,New York City,0.0,0.0
2022-03-29,New York City,0.0,0.0
2022-03-30,New York City,0.0,0.0
2022-03-31,New York City,0.016000000000000004,0.016000000000000004
2022-04-01,New York City,0.49000000000000005,0.49000000000000005
2022-04-02,New York City,0.009,0.009
2022-04-03,New York City,0.024,0.024
2022-04-04,New York City,0.09111111111111111,0.09111111111111111
2022-04-05,New York City,0.013333333333333332,0.013333333333333332
2022-04-06,New York City,0.34700000000000003,0.34700000000000003
2022-04-07,New York City,0.315,0.315
2022-04-08,New York City,0.87,0.87
2022-04-09,New York City,0.02666666666666667,0.02666666666666667
2022-04-10,New York City,0.03222222222222222,0.03222222222222222
2022-04-11,New York City,0.0011111111111111111,0.0011111111111111111
2022-04-12,New York City,0.017777777777777778,0.017777777777777778
2022-04-13,New York City,0.034999999999999996,0.034999999999999996
2022-04-14,New York City,0.015,0.015
2022-04-15,New York City,0.08499999999999999,0.08499999999999999
2022-04-16,New York City,0.034,0.034
2022-04-17,New York City,0.10600000000000001,0.10600000000000001
2022-04-18,New York City,0.251,0.251
2022-04-19,New York City,1.42,1.42
2022-04-20,New York City,0.004,0.004
2022-04-21,New York City,0.0,0.0
2022-04-22,New York City,0.0,0.0
2022-04-23,New York City,0.0,0.0
2022-04-24,New York City,0.001,0.001
2022-04-25,New York City,0.0,0.0
2022-04-26,New York City,0.01,0.01
2022-04-27,New York City,0.045,0.045
2022-04-28,New York City,0.0,0.0
2022-04-29,New York City,0.0,0.0
2022-04-30,New York City,0.0,0.0
2022-05-01,New York City,0.0,0.0
2022-05-02,New York City,0.22090909090909092,0.22090909090909092
2022-05-03,New York City,0.06799999999999999,0.06799999999999999
2022-05-04,New York City,0.053636363636363635,0.053636363636363635
2022-05-05,New York City,0.026363636363636363,0.026363636363636363
2022-05-06,New York City,0.16727272727272727,0.16727272727272727
2022-05-07,New York City,0.966,0.966
2022-05-08,New York City,0.6572727272727273,0.6572727272727273
2022-05-09,New York City,0.004545454545454546,0.004545454545454546
2022-05-10,New York City,0.0,0.0
2022-05-11,New York City,0.0,0.0
2022-05-12,New York City,0.0,0.0
2022-05-13,New York City,0.009,0.009
2022-05-14,New York City,0.062,0.062
2022-05-15,New York City,0.12,0.12
2022-05-16,New York City,0.027000000000000003,0.027000000000000003
2022-05-17,New York City,0.093,0.093
2022-05-18,New York City,0.0009090909090909091,0.0009090909090909091
2022-05-19,New York City,0.7145454545454546,0.7145454545454546
2022-05-20,New York City,0.16099999999999998,0.16099999999999998
2022-05-21,New York City,0.24666666666666665,0.24666666666666665
2022-05-22,New York City,0.0011111111111111111,0.0011111111111111111
2022-05-23,New York City,0.03888888888888889,0.03888888888888889
2022-05-24,New York City,0.001,0.001
2022-05-25,New York City,0.0,0.0
2022-05-26,New York City,0.0009090909090909091,0.0009090909090909091
2022-05-27,New York City,0.04363636363636363,0.04363636363636363
2022-05-28,New York City,0.4345454545454545,0.4345454545454545
2022-05-29,New York City,0.3336363636363636,0.3336363636363636
2022-05-30,New York City,0.0,0.0
2022-05-31,New York City,0.0,0.0
2022-06-01,New York City,0.26363636363636367,0.26363636363636367
2022-06-02,New York City,0.7890909090909091,0.7890909090909091
2022-06-03,New York City,0.325,0.325
2022-06-04,New York City,0.002,0.002
2022-06-05,New York City,0.0,0.0
2022-06-06,New York City,0.0,0.0
2022-06-07,New York City,0.014000000000000002,0.014000000000000002
2022-06-08,New York City,0.1081818181818182,0.1081818181818182
2022-06-09,New York City,0.7609090909090909,0.7609090909090909
2022-06-10,New York City,0.0,0.0
2022-06-11,New York City,0.0,0.0
2022-06-12,New York City,0.023636363636363636,0.023636363636363636
2022-06-13,New York City,0.2772727272727273,0.2772727272727273
2022-06-14,New York City,0.0018181818181818182,0.0018181818181818182
2022-06-15,New York City,0.0,0.0
2022-06-16,New York City,0.137,0.137
2022-06-17,New York City,0.1,0.1
2022-06-18,New York City,0.006666666666666666,0.006666666666666666
2022-06-19,New York City,0.0011111111111111111,0.0011111111111111111
2022-06-20,New York City,0.0,0.0
2022-06-21,New York City,0.008,0.008
2022-06-22,New York City,0.136,0.136
2022-06-23,New York City,0.069,0.069
2022-06-24,New York City,0.043,0.043
2022-06-25,New York City,0.001,0.001
2022-06-26,New York City,0.0,0.0
2022-06-27,New York City,0.16499999999999998,0.16499999999999998
2022-06-28,New York City,0.26999999999999996,0.26999999999999996
2022-06-29,New York City,0.0,0.0
2022-06-30,New York City,0.0,0.0
2022-07-01,New York City,0.0,0.0
2022-07-02,New York City,0.03222222222222223,0.03222222222222223
2022-07-03,New York City,0.006,0.006
2022-07-04,New York City,0.0,0.0
2022-07-05,New York City,0.011,0.011
2022-07-06,New York City,0.031,0.031
2022-07-07,New York City,0.001,0.001
2022-07-08,New York City,0.045454545454545456,0.045454545454545456
2022-07-09,New York City,0.02,0.02
2022-07-10,New York City,0.0,0.0
2022-07-11,New York City,0.0,0.0
2022-07-12,New York City,0.0,0.0
2022-07-13,New York City,0.005454545454545454,0.005454545454545454
2022-07-14,New York City,0.0009090909090909091,0.0009090909090909091
2022-07-15,New York City,0.023636363636363636,0.023636363636363636
2022-07-16,New York City,0.11300000000000002,0.11300000000000002
2022-07-17,New York City,0.309,0.309
2022-07-18,New York City,0.23000000000000004,0.23000000000000004
2022-07-19,New York City,1.1700000000000002,1.1700000000000002
2022-07-20,New York City,0.0,0.0
2022-07-21,New York City,0.039,0.039
2022-07-22,New York City,0.29000000000000004,0.29000000000000004
2022-07-23,New York City,0.005,0.005
2022-07-24,New York City,0.0,0.0
2022-07-25,New York City,0.15000000000000002,0.15000000000000002
2022-07-26,New York City,0.148,0.148
2022-07-27,New York City,0.0,0.0
2022-07-28,New York City,0.135,0.135
2022-07-29,New York City,0.01,0.01
2022-07-30,New York City,0.006,0.006
2022-07-31,New York City,0.0,0.0
2022-08-01,New York City,0.298,0.298
2022-08-02,New York City,0.02181818181818182,0.02181818181818182
2022-08-03,New York City,0.0,0.0
2022-08-04,New York City,0.0,0.0
2022-08-05,New York City,0.0,0.0
2022-08-06,New York City,0.0,0.0
2022-08-07,New York City,0.017,0.017
2022-08-08,New York City,0.005,0.005
2022-08-09,New York City,0.026666666666666665,0.026666666666666665
2022-08-10,New York City,0.068,0.068
2022-08-11,New York City,0.063,0.063
2022-08-12,New York City,0.056363636363636366,0.056363636363636366
2022-08-13,New York City,0.0,0.0
2022-08-14,New York City,0.0,0.0
2022-08-15,New York City,0.0,0.0
2022-08-16,New York City,0.0,0.0
2022-08-17,New York City,0.04272727272727273,0.04272727272727273
2022-08-18,New York City,0.023636363636363636,0.023636363636363636
2022-08-19,New York City,0.0,0.0
2022-08-20,New York City,0.0,0.0
2022-08-21,New York City,0.035454545454545454,0.035454545454545454
2022-08-22,New York City,0.023636363636363636,0.023636363636363636
2022-08-23,New York City,0.15454545454545454,0.15454545454545454
2022-08-24,New York City,0.0,0.0
2022-08-25,New York City,0.0,0.0
2022-08-26,New York City,0.026000000000000002,0.026000000000000002
2022-08-27,New York City,0.06909090909090909,0.06909090909090909
2022-08-28,New York City,0.0,0.0
2022-08-29,New York City,0.0,0.0
2022-08-30,New York City,0.028999999999999998,0.028999999999999998
2022-08-31,New York City,0.08499999999999999,0.08499999999999999
2022-09-01,New York City,0.0,0.0
2022-09-02,New York City,0.0,0.0
2022-09-03,New York City,0.0,0.0
2022-09-04,New York City,0.002727272727272727,0.002727272727272727
2022-09-05,New York City,0.028181818181818183,0.028181818181818183
2022-09-06,New York City,0.7324999999999999,0.7324999999999999
2022-09-07,New York City,0.44,0.44
2022-09-08,New York City,0.006666666666666667,0.006666666666666667
2022-09-09,New York City,0.0,0.0
2022-09-10,New York City,0.0,0.0
2022-09-11,New York City,0.04923076923076923,0.04923076923076923
2022-09-12,New York City,0.37153846153846154,0.37153846153846154
2022-09-13,New York City,0.5861538461538461,0.5861538461538461
2022-09-14,New York City,0.02153846153846154,0.02153846153846154
2022-09-15,New York City,0.0,0.0
2022-09-16,New York City,0.0,0.0
2022-09-17,New York City,0.0,0.0
2022-09-18,New York City,0.0,0.0
2022-09-19,New York City,0.013846153846153848,0.013846153846153848
2022-09-20,New York City,0.07307692307692308,0.07307692307692308
2022-09-21,New York City,0.0007692307692307692,0.0007692307692307692
2022-09-22,New York City,0.11249999999999999,0.11249999999999999
2022-09-23,New York City,0.28692307692307695,0.28692307692307695
2022-09-24,New York City,0.0007692307692307692,0.0007692307692307692
2022-09-25,New York City,0.1630769230769231,0.1630769230769231
2022-09-26,New York City,0.35615384615384615,0.35615384615384615
2022-09-27,New York City,0.006153846153846154,0.006153846153846154
2022-09-28,New York City,0.0,0.0
2022-09-29,New York City,0.0,0.0
2022-09-30,New York City,0.0,0.0
2022-10-01,New York City,0.4809090909090909,0.4809090909090909
2022-10-02,New York City,0.142,0.142
2022-10-03,New York City,0.351,0.351
2022-10-04,New York City,1.5127272727272727,1.5127272727272727
2022-10-05,New York City,0.6363636363636364,0.6363636363636364
2022-10-06,New York City,0.3145454545454545,0.3145454545454545
2022-10-07,New York City,0.0,0.0
2022-10-08,New York City,0.05,0.05
2022-10-09,New York City,0.0,0.0
2022-10-10,New York City,0.0,0.0
2022-10-11,New York City,0.0009090909090909091,0.0009090909090909091
2022-10-12,New York City,0.0,0.0
2022-10-13,New York City,0.2772727272727273,0.2772727272727273
2022-10-14,New York City,0.9854545454545455,0.9854545454545455
2022-10-15,New York City,0.0,0.0
2022-10-16,New York City,0.0,0.0
2022-10-17,New York City,0.08916666666666666,0.08916666666666666
2022-10-18,New York City,0.155,0.155
2022-10-19,New York City,0.0,0.0
2022-10-20,New York City,0.0,0.0
2022-10-21,New York City,0.0,0.0
2022-10-22,New York City,0.0,0.0
2022-10-23,New York City,0.004615384615384615,0.004615384615384615
2022-10-24,New York City,0.29538461538461536,0.29538461538461536
2022-10-25,New York City,0.2976923076923077,0.2976923076923077
2022-10-26,New York City,0.008333333333333333,0.008333333333333333
2022-10-27,New York City,0.0038461538461538464,0.0038461538461538464
2022-10-28,New York City,0.0,0.0
2022-10-29,New York City,0.0,0.0
2022-10-30,New York City,0.0,0.0
2022-10-31,New York City,0.022000000000000002,0.022000000000000002
2022-11-01,New York City,0.265,0.265
2022-11-02,New York City,0.009090909090909092,0.009090909090909092
2022-11-03,New York City,0.0,0.0
2022-11-04,New York City,0.0016666666666666668,0.0016666666666666668
2022-11-05,New York City,0.0,0.0
2022-11-06,New York City,0.0016666666666666668,0.0016666666666666668
2022-11-07,New York City,0.015454545454545453,0.015454545454545453
2022-11-08,New York City,0.0,0.0
2022-11-09,New York City,0.0,0.0
2022-11-10,New York City,0.0,0.0
2022-11-11,New York City,0.16636363636363638,0.16636363636363638
2022-11-12,New York City,0.7583333333333333,0.7583333333333333
2022-11-13,New York City,0.0725,0.0725
2022-11-14,New York City,0.03833333333333334,0.03833333333333334
2022-11-15,New York City,0.11,0.11
2022-11-16,New York City,0.5966666666666667,0.5966666666666667
2022-11-17,New York City,0.009166666666666667,0.009166666666666667
2022-11-18,New York City,0.0025,0.0025
2022-11-19,New York City,0.0033333333333333335,0.0033333333333333335
2022-11-20,New York City,0.0016666666666666668,0.0016666666666666668
2022-11-21,New York City,0.0,0.0
2022-11-22,New York City,0.0,0.0
2022-11-23,New York City,0.0,0.0
2022-11-24,New York City,0.0,0.0
2022-11-25,New York City,0.010833333333333334,0.010833333333333334
2022-11-26,New York City,0.028181818181818183,0.028181818181818183
2022-11-27,New York City,0.16272727272727272,0.16272727272727272
2022-11-28,New York City,0.3936363636363636,0.3936363636363636
2022-11-29,New York City,0.0025,0.0025
2022-11-30,New York City,0.10083333333333333,0.10083333333333333
2022-12-01,New York City,0.45916666666666667,0.45916666666666667
2022-12-02,New York City,0.0008333333333333334,0.0008333333333333334
2022-12-03,New York City,0.10909090909090909,0.10909090909090909
2022-12-04,New York City,0.26999999999999996,0.26999999999999996
2022-12-05,New York City,0.0,0.0
2022-12-06,New York City,0.155,0.155
2022-12-07,New York City,0.9292307692307692,0.9292307692307692
2022-12-08,New York City,0.038461538461538464,0.038461538461538464
2022-12-09,New York City,0.0007692307692307692,0.0007692307692307692
2022-12-10,New York City,0.0,0.0
2022-12-11,New York City,0.041666666666666664,0.041666666666666664
2022-12-12,New York City,0.11363636363636363,0.11363636363636363
2022-12-13,New York City,0.0,0.0
2022-12-14,New York City,0.0,0.0
2022-12-15,New York City,0.11538461538461539,0.11538461538461539
2022-12-16,New York City,0.9216666666666667,0.9216666666666667
2022-12-17,New York City,0.29,0.29
2022-12-18,New York City,0.0025,0.0025
2022-12-19,New York City,0.0,0.0
2022-12-20,New York City,0.0,0.0
2022-12-21,New York City,0.0,0.0
2022-12-22,New York City,0.036666666666666674,0.036666666666666674
2022-12-23,New York City,1.1025,1.1025
2022-12-24,New York City,0.096,0.096
2022-12-25,New York City,0.0,0.0
2022-12-26,New York City,0.0,0.0
2022-12-27,New York City,0.0,0.0
2022-12-28,New York City,0.0,0.0
2022-12-29,New York City,0.0,0.0
2022-12-30,New York City,0.0,0.0
2022-12-31,New York City,0.07416666666666667,0.07416666666666667
2023-01-01,New York City,0.26153846153846155,0.26153846153846155
2023-01-02,New York City,0.006153846153846154,0.006153846153846154
2023-01-03,New York City,0.10230769230769231,0.10230769230769231
2023-01-04,New York City,0.2872727272727273,0.2872727272727273
2023-01-05,New York City,0.07307692307692308,0.07307692307692308
2023-01-06,New York City,0.21636363636363634,0.21636363636363634
2023-01-07,New York City,0.029166666666666664,0.029166666666666664
2023-01-08,New York City,0.0,0.0
2023-01-09,New York City,0.013076923076923078,0.013076923076923078
2023-01-10,New York City,0.0,0.0
2023-01-11,New York City,0.0,0.0
2023-01-12,New York City,0.06615384615384615,0.06615384615384615
2023-01-13,New York City,0.32166666666666666,0.32166666666666666
2023-01-14,New York City,0.015833333333333335,0.015833333333333335
2023-01-15,New York City,0.0,0.0
2023-01-16,New York City,0.0,0.0
2023-01-17,New York City,0.0,0.0
2023-01-18,New York City,0.0175,0.0175
2023-01-19,New York City,0.19153846153846155,0.19153846153846155
2023-01-20,New York City,0.7792307692307692,0.7792307692307692
2023-01-21,New York City,0.003076923076923077,0.003076923076923077
2023-01-22,New York City,0.09923076923076923,0.09923076923076923
2023-01-23,New York City,0.6116666666666667,0.6116666666666667
2023-01-24,New York City,0.11666666666666665,0.11666666666666665
2023-01-25,New York City,0.23500000000000001,0.23500000000000001
2023-01-26,New York City,1.2327272727272727,1.2327272727272727
2023-01-27,New York City,0.0018181818181818182,0.0018181818181818182
2023-01-28,New York City,0.005454545454545454,0.005454545454545454
2023-01-29,New York City,0.0,0.0
2023-01-30,New York City,0.0,0.0
2023-01-31,New York City,0.02909090909090909,0.02909090909090909
2023-02-01,New York City,0.032,0.032
2023-02-02,New York City,0.0,0.0
2023-02-03,New York City,0.0,0.0
2023-02-04,New York City,0.0,0.0
